No,Category,earlier_stim,later_stim,conguency,orientation,instruction,corr_resp,Instruction_stim,early_position,late_position,distance,congruency,Image,Qustion,Response,CorrAns,Path,prac_block.thisRepN,prac_block.thisTrialN,prac_block.thisN,prac_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,break1.thisRepN,break1.thisTrialN,break1.thisN,break1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,break2.thisRepN,break2.thisTrialN,break2.thisN,break2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,break3.thisRepN,break3.thisTrialN,break3.thisN,break3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,intro_1.started,intro_1.stopped,intro_2.started,intro2_resp.started,intro2_resp.keys,intro2_resp.rt,Intro_3.started,intro3_resp.started,intro3_resp.keys,intro3_resp.rt,pracintro.started,pracintro_resp.started,pracintro_resp.keys,pracintro_resp.rt,image.started,early.started,RESP.started,late.started,pracfeedback.started,pracfeedback.stopped,text_4.started,text_4.stopped,text_5.started,baselinerecord.started,intro_5.started,intro5_resp.started,intro5_resp.keys,intro5_resp.rt,main_image_2.started,etRecord.started,main_image_2.stopped,fix.started,fix.stopped,main_early.started,ct_resp.started,main_late.started,ct_resp.keys,ct_resp.corr,ct_resp.rt,intro.started,intro2_resp_2.started,intro2_resp_2.keys,intro2_resp_2.rt,fengjing.started,text.started,fengjing.stopped,text.stopped,key_resp.started,text_2.started,text_3.started,key_resp.keys,key_resp.corr,key_resp.rt,intro_6.started,intro5_resp_2.started,intro5_resp_2.keys,intro5_resp_2.rt,intro_3.started,intro2_resp_3.started,intro2_resp_3.keys,intro2_resp_3.rt,intro_7.started,intro2_resp_5.started,intro2_resp_5.keys,intro2_resp_5.rt,intro_4.started,intro2_resp_4.started,intro2_resp_4.keys,intro2_resp_4.rt,intro_8.started,intro2_resp_6.started,intro2_resp_6.keys,intro2_resp_6.rt,theend.started,theend.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,Month,七月,十一月 ,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,0,15,15,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.50272040005075,1.0111376999993809,455.5104190999991,455.593912500015,456.39362690004054,456.49351340002613,456.49351340002613,456.49351340002613,left,1,0.8745974999619648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
16,Month,七月,十月 ,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,16,16,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.4014421000029,1.0133847999968566,458.4094970000442,458.4928221000009,459.29256710002664,459.3926099000382,459.3926099000382,459.3926099000382,right,1,0.8869432000210509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
134,Week,星期五,星期三 ,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,17,17,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.3153154000174,1.0147573000285774,462.32488020003075,462.4081744000432,463.2080887000193,463.3080385000212,463.3080385000212,463.3080385000212,left,1,0.8114957999787293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
34,Month,四月,六月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,18,18,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.1505376000423,1.0107060000300407,465.15724550001323,465.24064560001716,466.04042720003054,466.14061010000296,466.14061010000296,466.14061010000296,down,1,1.1073742000153288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
46,Month,八月,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,19,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.2883514999994,1.011439900030382,468.2894457000075,468.372750700044,469.1729780000169,469.27286150003783,469.27286150003783,469.27286150003783,right,1,0.8235645000240766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
21,Month,十月 ,十一月 ,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,20,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.1362122000428,1.0103627999778837,471.13884900003904,471.222122200008,472.0219426000258,472.1220127000124,472.1220127000124,472.1220127000124,right,1,1.1009255000390112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
1,Month,一月,四月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,21,21,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.2672462000046,1.01111000002129,474.27116830000887,474.3545204999973,475.15425479999976,475.2541515000048,475.2541515000048,475.2541515000048,left,1,0.7222553999745287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
2,Month,二月,五月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,22,22,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.01427250000415,1.0109971999772824,477.0202086000354,477.1037342000054,477.90348570002243,478.0034802000155,478.0034802000155,478.0034802000155,left,1,0.6604151999927126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
39,Month,九月 ,十一月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,23,23,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.6955004000338,1.013604799984023,479.7029080000357,479.78591600002255,480.58586810005363,480.68580960005056,480.68580960005056,480.68580960005056,down,1,0.857120800006669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
11,Month,十一月 ,十二月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,24,24,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.5803974000155,1.0124714000266977,482.585094100039,482.66848920000484,483.46808180003427,483.5678929000278,483.5678929000278,483.5678929000278,left,1,1.1036626999848522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
39,Month,十一月 ,七月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,0,25,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.70915580005385,1.0107986999792047,485.7175446000183,485.80066310003167,486.6005910000531,486.7007383000455,486.7007383000455,486.7007383000455,right,1,0.9240062999888323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
6,Month,六月,九月 ,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,26,26,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.65971710003214,1.0106224000337534,488.666541100014,488.74987210001564,489.5496232000296,489.64951780001866,489.64951780001866,489.64951780001866,left,1,1.0789256999851204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
60,Month,十二月,十月 ,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,27,27,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.76439100003336,1.0120010999962687,491.7654817000148,491.8487706000451,492.64853700000094,492.74833160004346,492.74833160004346,492.74833160004346,left,1,0.9640510000172071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
57,Month,六月,三月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,28,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.74273540003924,1.0106869000010192,494.74788950005313,494.83113310002955,495.63078210002277,495.73084740003105,495.73084740003105,495.73084740003105,down,1,1.0844151999917813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
25,Month,一月,五月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,congruent,,,,,,,,,,,,,,,,,,,,,,0,29,29,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.8582612000173,1.0121616999967955,497.8636680000345,497.9467676000204,498.7466704000253,498.84644010005286,498.84644010005286,498.84644010005286,down,1,0.9538173000328243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
72,Month,四月,二月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,30,30,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.83871070004534,1.0115300999605097,500.8457339000306,500.9291517000529,501.7287400000496,501.82885550003266,501.82885550003266,501.82885550003266,up,1,0.8432303000008687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
70,Month,十月 ,七月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,31,31,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.7021403000108,1.0146111999638379,504.71119900001213,504.79453420004575,505.5943019000115,505.6944830000284,505.6944830000284,505.6944830000284,up,1,1.1847924999892712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
126,Week,星期四,星期二,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,32,32,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.92372120002983,1.011560900020413,507.9266726000351,508.0101948000374,508.8098791000084,508.9101017000503,508.9101017000503,508.9101017000503,right,1,0.9849501000135206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
10,Month,二月,六月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,0,33,33,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.93908640003065,1.0112386000109836,510.9425785000203,511.02588860003743,511.82543050003005,511.92540230002487,511.92540230002487,511.92540230002487,right,1,0.7855963999754749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
82,Month,六月,五月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,0,34,34,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.7523807000252,1.0110621000058018,513.758191800036,513.8415609000367,514.6412803000421,514.7413904000423,514.7413904000423,514.7413904000423,up,1,1.1310033000190742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
29,Month,五月,九月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,congruent,,,,,,,,,,,,,,,,,,,,,,0,35,35,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.9017902000342,1.00993430003291,516.9073337000445,516.990467399999,517.7901488000061,517.8902015000349,517.8902015000349,517.8902015000349,down,1,0.9580518999719061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
141,Week,星期六,星期三 ,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,36,36,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.8818180000526,1.0145829999819398,520.8891540000332,520.9725019000471,521.7720614999998,521.8722926000482,521.8722926000482,521.8722926000482,down,1,1.0238749000127427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
48,Month,十月 ,八月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,37,37,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.9325712000136,1.0121318000019528,523.938266400015,524.0215975000174,524.8213109000353,524.9212162000476,524.9212162000476,524.9212162000476,right,1,0.8467975000385195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
68,Month,十月 ,八月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,38,38,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.7945726000471,1.0117861999897286,526.8039263000246,526.8873340000282,527.6870598000241,527.7870510000503,527.7870510000503,527.7870510000503,down,1,0.9319450000184588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
99,Week,星期三 ,星期五,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,39,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.756918900006,1.0117619999800809,529.7695989000495,529.8362780000316,530.6358986000414,530.7359774000361,530.7359774000361,530.7359774000361,left,1,0.8153372999513522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
123,Week,星期六,星期日,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,40,40,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.5852196000051,1.0118462000391446,532.585275200021,532.6688753000344,533.4683999000117,533.5685208000359,533.5685208000359,533.5685208000359,down,1,1.0560600000317208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
23,Month,一月,二月 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,41,41,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.6647600000142,0.9991194999893196,535.6676667000283,535.751249700028,536.5506250000326,536.6507774000056,536.6507774000056,536.6507774000056,up,1,0.8136392000014894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
111,Week,星期一,星期三 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,42,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.4896300000255,1.0153548000380397,538.5000657000346,538.5832454000483,539.3832529000356,539.4832895,539.4832895,539.4832895,up,1,0.7964244000031613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
43,Month,十月 ,七月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,43,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.3058694000356,1.0132879000157118,541.3158089000499,541.3991017000517,542.1988090000232,542.298816399998,542.298816399998,542.298816399998,right,1,0.8527302999864332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
26,Month,八月,十一月 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.1916851000278,1.0106556999962777,544.1981457000365,544.2817119000247,545.0811959000421,545.1812401000061,545.1812401000061,545.1812401000061,up,1,0.8180730000021867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
4,Month,四月,六月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,45,45,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.0391817000345,1.012138899997808,547.0473991000326,547.1306292000227,547.9302096000174,548.0303666000254,548.0303666000254,548.0303666000254,left,1,0.7773053999990225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
21,Month,五月,九月 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,congruent,,,,,,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.8334011000115,0.9992017000331543,549.8462606000248,549.929835900024,550.7293421000359,550.8294159000507,550.8294159000507,550.8294159000507,up,1,0.7536399000091478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
108,Week,星期五,星期六,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,47,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.626664600044,1.013876499957405,552.6287750000483,552.7121430000407,553.5118817000184,553.6119619000237,553.6119619000237,553.6119619000237,left,0,0.987898999999743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
59,Month,五月,四月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,0,48,48,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.6342136000167,1.0135656999773346,555.6443743000273,555.7277016000007,556.5275371000171,556.6272363000317,556.6272363000317,556.6272363000317,left,1,1.0364539000438526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
98,Week,星期二,星期五,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,49,49,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.7088746000081,1.012852700019721,558.7101389000309,558.7932560000336,559.5930940000108,559.6933643000084,559.6933643000084,559.6933643000084,left,1,1.2590422999928705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.9762885000091,560.9762885000091,space,2.743927299976349,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,Spring 2.jpg,这是冬天吗？,否,Right,Break_material/Image/Spring 2.jpg,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.812975000008,567.7269543000148,567.8239386000205,569.7396915000281,569.7396915000281,569.7396915000281,569.7396915000281,right,0,0.6046018999768421,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,Spring 4.jpg,这是秋天吗？,否,Right,Break_material/Image/Spring 4.jpg,,,,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.6118309000158,574.3588174000033,574.6214490000275,576.3708772000391,576.3708772000391,576.3708772000391,576.3708772000391,right,0,0.5402241999981925,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,Spring 5.jpg,这是冬天吗？,否,Right,Break_material/Image/Spring 5.jpg,,,,,,,,,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.4126586000202,580.9239927000017,581.4193237000145,582.9353635000298,582.9353635000298,582.9353635000298,582.9353635000298,right,0,0.40880590002052486,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,Spring 1.jpg,这是春天吗？,是,Left,Break_material/Image/Spring 1.jpg,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.5947814000538,587.3536750000203,587.6003097000066,589.3662167000002,589.3662167000002,589.3662167000002,589.3662167000002,left,0,0.48103020002599806,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,Spring 3.jpg,这是夏天吗？,否,Right,Break_material/Image/Spring 3.jpg,,,,,,,,,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9261440000264,593.8519147000043,593.9316848000162,595.8642175000277,595.8642175000277,595.8642175000277,595.8642175000277,left,0,0.495770099980291,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.3810599000426,596.3810599000426,space,1.9464403000310995,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
52,Month,十月 ,七月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.3636781000532,0.999172699986957,599.3632227000198,599.4464414000395,600.2460586000234,600.3461237000301,600.3461237000301,600.3461237000301,left,1,0.8849652000353672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
51,Month,七月,三月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.2691952000023,1.0156695999903604,602.2787403000402,602.362099400023,603.1619037000346,603.2619350000168,603.2619350000168,603.2619350000168,down,1,0.929564299993217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-19_13h15.05.447,ETproject_Chi_2023.1.1,2023.1.1,59.98098601532278,
