No,Category,earlier_stim,later_stim,conguency,orientation,instruction,corr_resp,Instruction_stim,early_position,late_position,distance,congruency,Image,Qustion,Response,CorrAns,Path,prac_block.thisRepN,prac_block.thisTrialN,prac_block.thisN,prac_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,break1.thisRepN,break1.thisTrialN,break1.thisN,break1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,break2.thisRepN,break2.thisTrialN,break2.thisN,break2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,break3.thisRepN,break3.thisTrialN,break3.thisN,break3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,intro_1.started,intro_1.stopped,intro_2.started,intro2_resp.started,intro2_resp.keys,intro2_resp.rt,Intro_3.started,intro3_resp.started,intro3_resp.keys,intro3_resp.rt,pracintro.started,pracintro_resp.started,pracintro_resp.keys,pracintro_resp.rt,image.started,early.started,RESP.started,late.started,pracfeedback.started,pracfeedback.stopped,text_4.started,text_4.stopped,text_5.started,baselinerecord.started,intro_5.started,intro5_resp.started,intro5_resp.keys,intro5_resp.rt,main_image_2.started,etRecord.started,main_image_2.stopped,fix.started,fix.stopped,main_early.started,ct_resp.started,main_late.started,ct_resp.keys,ct_resp.corr,ct_resp.rt,intro.started,intro2_resp_2.started,intro2_resp_2.keys,intro2_resp_2.rt,fengjing.started,text.started,fengjing.stopped,text.stopped,key_resp.started,text_2.started,text_3.started,key_resp.keys,key_resp.corr,key_resp.rt,intro_6.started,intro5_resp_2.started,intro5_resp_2.keys,intro5_resp_2.rt,intro_3.started,intro2_resp_3.started,intro2_resp_3.keys,intro2_resp_3.rt,intro_7.started,intro2_resp_5.started,intro2_resp_5.keys,intro2_resp_5.rt,intro_4.started,intro2_resp_4.started,intro2_resp_4.keys,intro2_resp_4.rt,intro_8.started,intro2_resp_6.started,intro2_resp_6.keys,intro2_resp_6.rt,theend.started,theend.stopped,participant,session,date,expName,psychopyVersion,frameRate,
82,Month,六月,五月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,0,16,16,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.9935973000247,1.0117461000336334,494.9971890000161,495.08049280004343,495.8801388000138,495.98015250003664,495.98015250003664,495.98015250003664,up,1,2.421326700015925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
134,Week,星期五,星期三 ,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,17,17,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.4365699000191,1.0126348999910988,499.44555330002913,499.5289584000129,500.32869070000015,500.4287011999986,500.4287011999986,500.4287011999986,left,1,0.987631700001657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
108,Week,星期五,星期六,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.448928400001,0.9991513999993913,502.4613351000007,502.5447455000249,503.3443497000262,503.4444664000184,503.4444664000184,503.4444664000184,right,1,1.3483721999800764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
65,Month,七月,五月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,19,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.82143120002,1.0147095000138506,506.8267105999985,506.9098856000346,507.70963600004325,507.809628100018,507.809628100018,507.809628100018,down,1,1.7266426000278443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
7,Month,七月,十一月 ,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,0,20,20,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.5655856000376,1.0117698999820277,510.5754501000047,510.6586186000495,511.45836640003836,511.55844039999647,511.55844039999647,511.55844039999647,left,1,1.3535960000008345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
23,Month,一月,二月 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,21,21,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.9515524000162,1.0106325999950059,513.9574999000179,514.0408754000091,514.8405273000244,514.9406162000378,514.9406162000378,514.9406162000378,up,1,0.9473965000361204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
99,Week,星期三 ,星期五,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,22,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.9153956000227,1.011342899990268,516.9232636000379,517.0068973000161,517.8062822000356,517.9065376000362,517.9065376000362,517.9065376000362,left,1,0.8940187999978662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
68,Month,十月 ,八月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,23,23,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.8317184000043,1.0111850000103004,519.838905600016,519.9222755000228,520.7220394000178,520.8219008000451,520.8219008000451,520.8219008000451,down,1,1.2101499999989755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
61,Month,十月 ,七月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,24,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0629098000354,1.0109279999742284,523.0711093000136,523.1545947000268,523.9542259000009,524.0542469000211,524.0542469000211,524.0542469000211,down,1,1.0736575000337325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
141,Week,星期六,星期三 ,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,25,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.1605245000101,1.0154959000064991,526.1702023000107,526.2536489000195,527.0532347999979,527.1535687000141,527.1535687000141,527.1535687000141,down,1,1.2469667000113986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
13,Month,二月,三月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,26,26,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.4314739000401,0.9991441000020131,529.4357788000489,529.5192299000337,530.3187502000364,530.4187932000495,530.4187932000495,530.4187932000495,right,1,1.5105642999405973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
84,Month,八月,七月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,0,27,27,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.9599919000175,1.011574300006032,532.9680875000195,533.0513833000441,533.8509865000378,533.9509861000115,533.9509861000115,533.9509861000115,up,1,2.3694888000027277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
21,Month,十月 ,十一月 ,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,28,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.3595196999959,1.0102998000220396,537.3666380000068,537.4499387000105,538.2495394000434,538.3497119000531,538.3497119000531,538.3497119000531,right,1,1.4660404999740422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
4,Month,四月,六月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,29,29,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.8463420000044,1.0132301999838091,540.8486976000131,540.9320731000043,541.7316944000195,541.8316902000224,541.8316902000224,541.8316902000224,left,1,0.9684244000236504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
46,Month,八月,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,30,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.8394728000276,1.011180899979081,543.8476583000156,543.9310191000113,544.7307442000019,544.8307498000213,544.8307498000213,544.8307498000213,right,1,1.680893799988553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
126,Week,星期四,星期二,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,31,31,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.5395894999965,1.0119654000154696,547.5465660000336,547.6298135000397,548.4295112999971,548.529557300033,548.529557300033,548.529557300033,right,1,0.951327399990987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
2,Month,二月,五月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,32,32,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.5214034000528,1.0103971000062302,550.528809600044,550.6121182000497,551.4118544000085,551.5118851000443,551.5118851000443,551.5118851000443,left,1,0.856067799963057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
6,Month,六月,九月 ,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,33,33,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.4029933999991,1.0129802000010386,553.411140500044,553.4947088000481,554.2942925000098,554.3944208000321,554.3944208000321,554.3944208000321,left,1,1.0771099000121467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
16,Month,七月,十月 ,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,34,34,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.5072300000465,1.0109420999651775,556.5101569000399,556.5935653000488,557.3932446000399,557.4932279000059,557.4932279000059,557.4932279000059,right,1,0.930761200026609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
21,Month,五月,九月 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,congruent,,,,,,,,,,,,,,,,,,,,,,0,35,35,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.4548926000134,1.0109771999996156,559.4591345000081,559.5425573000102,560.3421826999984,560.4422890000278,560.4422890000278,560.4422890000278,up,1,1.0377308999886736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
42,Month,九月 ,十月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,36,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.5229078000411,1.011654699977953,562.5250442000106,562.6081883000443,563.4080443000421,563.507970900042,563.507970900042,563.507970900042,down,1,1.0283921999507584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
14,Month,四月,六月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,37,37,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.5635395999998,1.0135425999760628,565.5738402000279,565.6572312000208,566.4570466000005,566.5571281000157,566.5571281000157,566.5571281000157,right,1,1.4992426999961026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
57,Month,三月,二月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,0,38,38,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.0795419000206,1.0149612000095658,569.0893833000446,569.1727068000473,569.9724878999987,570.0724983999971,570.0724983999971,570.0724983999971,left,1,1.3992433000239544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
70,Month,十月 ,七月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,39,39,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.498427500017,1.0119924999889918,572.504917800019,572.5881776000024,573.3881918000407,573.4880021000281,573.4880021000281,573.4880021000281,up,1,2.14484409999568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
114,Week,星期四,星期五,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,40,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.6640958000207,1.01416479999898,576.6702393000014,576.7536995999981,577.5533186999965,577.6532700000098,577.6532700000098,577.6532700000098,up,1,1.7870187000371516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
55,Month,四月,一月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,41,41,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.4775443000253,1.0123145999968983,580.4858690000256,580.5690242000273,581.3686733000213,581.4686948000453,581.4686948000453,581.4686948000453,down,1,1.1715191999683157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
102,Week,星期六,星期日,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,42,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.6720024000388,0.9991496999864466,583.6849017000059,583.7679185000015,584.5675935000181,584.6676848000498,584.6676848000498,584.6676848000498,left,1,1.7250335999997333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
48,Month,十月 ,八月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,43,43,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.4216451999964,1.0153954999987036,588.4333267000038,588.5166087000398,589.3161835000501,589.4160672000144,589.4160672000144,589.4160672000144,right,1,1.1842170000309125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
10,Month,二月,六月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,0,44,44,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.647308900021,1.0124899999937043,591.6487812999985,591.7319902000017,592.5316287000314,592.631823200034,592.631823200034,592.631823200034,right,1,1.2400439999764785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
126,Week,星期五,星期二,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,45,45,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.9133063000045,1.0105578000075184,594.9142035000259,594.9975319000077,595.7974653000128,595.8971249000169,595.8971249000169,595.8971249000169,right,1,1.1351029999786988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
111,Week,星期一,星期三 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,46,46,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.0759458000539,1.0135827000485733,598.0798318000161,598.1630697000073,598.9627859000466,599.0630125000025,599.0630125000025,599.0630125000025,up,1,0.7768309999955818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
59,Month,五月,四月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,0,47,47,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.8707835000241,1.015208300028462,600.8788444000529,600.9623867000337,601.7619150000392,601.861928600003,601.861928600003,601.861928600003,left,1,0.9389552000211552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
34,Month,四月,六月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,48,48,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.8338962999987,0.9990891999914311,603.8446408000309,603.9279356000479,604.7277556000045,604.8277780000353,604.8277780000353,604.8277780000353,down,1,1.7724125999957323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
57,Month,六月,三月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,49,49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.6380724000046,1.0130857999902219,607.6433228999958,607.7268464000081,608.5265079000383,608.6263884000364,608.6263884000364,608.6263884000364,down,1,1.4779398000100628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.1261952000204,610.1261952000204,space,6.098252499999944,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
,,,,,,,,,,,,,Spring 6.jpg,这是春天吗？,是,Left,Break_material/Image/Spring 6.jpg,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0534131000168,620.2442871000385,621.0557186000515,622.2551638000295,622.2551638000295,622.2551638000295,622.2551638000295,left,0,0.6819696000311524,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
,,,,,,,,,,,,,Spring 2.jpg,这是冬天吗？,否,Right,Break_material/Image/Spring 2.jpg,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.2224299000227,626.9408295000321,627.2202247999958,628.9530374000315,628.9530374000315,628.9530374000315,628.9530374000315,right,0,1.0964899999671616,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
,,,,,,,,,,,,,Spring 3.jpg,这是夏天吗？,否,Right,Break_material/Image/Spring 3.jpg,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.1348909000517,634.0551825000439,634.1347393000033,636.0677416000399,636.0677416000399,636.0677416000399,636.0677416000399,left,0,0.7160072000115179,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
,,,,,,,,,,,,,Spring 5.jpg,这是冬天吗？,否,Right,Break_material/Image/Spring 5.jpg,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.2582644000067,640.7873650999973,641.2659553000121,642.7988303000457,642.7988303000457,642.7988303000457,642.7988303000457,right,0,0.5615508999908343,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
,,,,,,,,,,,,,Spring 1.jpg,这是春天吗？,是,Left,Break_material/Image/Spring 1.jpg,,,,,,,,,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.593687500048,647.3671266000019,647.5970272000413,649.3796057000291,649.3796057000291,649.3796057000291,649.3796057000291,left,0,1.0369300000020303,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
,,,,,,,,,,,,,Spring 4.jpg,这是秋天吗？,否,Right,Break_material/Image/Spring 4.jpg,,,,,,,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.6500728999963,654.4318190000486,654.644488800026,656.4441195999971,656.4441195999971,656.4441195999971,656.4441195999971,right,0,0.34046989999478683,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.8106181000476,656.8106181000476,space,6.82994259998668,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
122,Week,星期五,星期日,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.678975100047,0.9992129000020213,664.6912337000249,664.7578345000511,665.5576857000124,665.6577279000194,665.6577279000194,665.6577279000194,down,1,1.1988539000158198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
63,Month,十一月 ,七月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.8848606999964,1.0097696000011638,667.8902178000426,667.9736404000432,668.7732968000346,668.8733724000049,668.8733724000049,668.8733724000049,up,1,1.0142080000368878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
