No,Category,earlier_stim,later_stim,conguency,orientation,instruction,corr_resp,Instruction_stim,early_position,late_position,distance,congruency,Image,Qustion,Response,CorrAns,Path,prac_block.thisRepN,prac_block.thisTrialN,prac_block.thisN,prac_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,break1.thisRepN,break1.thisTrialN,break1.thisN,break1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,break2.thisRepN,break2.thisTrialN,break2.thisN,break2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,break3.thisRepN,break3.thisTrialN,break3.thisN,break3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,intro_1.started,intro_1.stopped,intro_2.started,intro2_resp.started,intro2_resp.keys,intro2_resp.rt,Intro_3.started,intro3_resp.started,intro3_resp.keys,intro3_resp.rt,pracintro.started,pracintro_resp.started,pracintro_resp.keys,pracintro_resp.rt,image.started,early.started,RESP.started,late.started,pracfeedback.started,pracfeedback.stopped,text_4.started,text_4.stopped,text_5.started,baselinerecord.started,intro_5.started,intro5_resp.started,intro5_resp.keys,intro5_resp.rt,main_image_2.started,etRecord.started,main_image_2.stopped,fix.started,fix.stopped,main_early.started,ct_resp.started,main_late.started,ct_resp.keys,ct_resp.corr,ct_resp.rt,intro.started,intro2_resp_2.started,intro2_resp_2.keys,intro2_resp_2.rt,fengjing.started,text.started,fengjing.stopped,text.stopped,key_resp.started,text_2.started,text_3.started,key_resp.keys,key_resp.corr,key_resp.rt,intro_6.started,intro5_resp_2.started,intro5_resp_2.keys,intro5_resp_2.rt,intro_3.started,intro2_resp_3.started,intro2_resp_3.keys,intro2_resp_3.rt,intro_7.started,intro2_resp_5.started,intro2_resp_5.keys,intro2_resp_5.rt,intro_4.started,intro2_resp_4.started,intro2_resp_4.keys,intro2_resp_4.rt,intro_8.started,intro2_resp_6.started,intro2_resp_6.keys,intro2_resp_6.rt,theend.started,theend.stopped,participant,session,date,expName,psychopyVersion,frameRate,
102,Week,星期六,星期日,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.4346712999977,1.0145127000287175,385.4424490999663,385.5258171999594,386.3255200999556,386.4253992999438,386.4253992999438,386.4253992999438,left,1,1.3804379000794142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
70,Month,十月 ,七月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,16,16,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.8370280000381,1.0146647000219673,389.84098899993114,389.9243768999586,390.72402449999936,390.8241108999355,390.8241108999355,390.8241108999355,up,1,1.5103516000090167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
46,Month,八月,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.3720553999301,1.0119822999695316,393.3732075999724,393.45647460001055,394.2561342000263,394.35613670002203,394.35613670002203,394.35613670002203,right,1,3.7540143999503925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
72,Month,四月,二月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,18,18,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.1509235999547,0.9991168000269681,399.1545889999252,399.2380029000342,400.03760989999864,400.1377285999479,400.1377285999479,400.1377285999479,up,1,1.8206072000321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
26,Month,八月,十一月 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,19,19,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.998806699994,1.0148913000011817,404.00317519996315,404.08633870002814,404.88603399996646,404.98609309992753,404.98609309992753,404.98609309992753,up,1,0.9963429000927135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
59,Month,五月,四月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,0,20,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0151520000072,1.0141333000501618,407.0187573999865,407.10205889993813,407.90181299997494,408.0019184999401,408.0019184999401,408.0019184999401,left,1,1.515499500092119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
141,Week,星期六,星期三 ,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,21,21,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.55054209998343,1.0103405000409111,410.5509927999228,410.6342689000303,411.434008799959,411.53400220000185,411.53400220000185,411.53400220000185,down,1,3.2800996999721974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
82,Month,六月,五月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,0,22,22,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.84617649996653,1.0103079000255093,415.8490599000361,415.93248259997927,416.73216769995634,416.8322388000088,416.8322388000088,416.8322388000088,up,1,1.1180155000183731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
39,Month,九月 ,十一月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,23,23,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9996754999738,1.0121484999544919,418.998077700031,419.0816076999763,419.8811532999389,419.98127200000454,419.98127200000454,419.98127200000454,down,1,1.9297295999713242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
142,Week,星期日,星期四,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,24,24,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.94393830001354,1.0128740000072867,422.94682870002,423.03033420001157,423.8299409999745,423.92986479995307,423.92986479995307,423.92986479995307,down,1,1.1323990999953821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
68,Month,十月 ,八月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,25,25,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.0837704000296,1.0156188999535516,426.09584890003316,426.1790910999989,426.978845500038,427.0786397999618,427.0786397999618,427.0786397999618,down,1,1.3744183999951929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
7,Month,七月,十一月 ,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,0,26,26,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.48324840003625,1.0147858000127599,430.49433529993985,430.57755749998614,431.3773312999401,431.4773086999776,431.4773086999776,431.4773086999776,left,1,1.3679100000299513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
23,Month,一月,二月 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,27,27,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.8838577999268,1.0150063000619411,433.8930734000169,433.9765318999998,434.77613769995514,434.87627070001327,434.87627070001327,434.87627070001327,up,1,1.0825917000183836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
60,Month,十二月,十月 ,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,28,28,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.00106529996265,1.0141842999728397,437.0088678000029,437.0754582999507,437.87524950003717,437.9751943999436,437.9751943999436,437.9751943999436,left,1,1.3505582000361755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
126,Week,星期四,星期二,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,29,29,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.36780959996395,0.9991707999724895,440.374346000026,440.4578506000107,441.2573403000133,441.35731330001727,441.35731330001727,441.35731330001727,right,1,1.455642499960959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
16,Month,七月,十月 ,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,30,30,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.8577396000037,1.0117973000742495,443.8565700999461,443.9401655999245,444.7396091999253,444.83986589999404,444.83986589999404,444.83986589999404,right,1,1.9025744999526069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
57,Month,六月,三月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,31,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.78537940001115,1.0109365999232978,447.7885403999826,447.8718918999657,448.671824799967,448.77177679992747,448.77177679992747,448.77177679992747,down,1,1.7625683000078425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
6,Month,六月,九月 ,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,32,32,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.5576042999746,1.0155666000209749,451.57072299998254,451.654044099967,452.4538967999397,452.5537314999383,452.5537314999383,452.5537314999383,left,1,1.436101800063625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
126,Week,星期五,星期二,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,33,33,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.02958860003855,1.0116138000739738,455.03614630002994,455.1196947999997,455.91921389999334,456.0193914999254,456.0193914999254,456.0193914999254,right,1,1.5069790000561625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
29,Month,五月,九月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,congruent,,,,,,,,,,,,,,,,,,,,,,0,34,34,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5667924999725,1.0119184999493882,458.568348199944,458.6518488000147,459.4513978000032,459.551413499983,459.551413499983,459.551413499983,down,1,1.4216452999971807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
4,Month,四月,六月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,35,35,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.01501640002243,1.0122512000380084,462.0171214999864,462.1005441999296,462.9001758999657,463.0005069000181,463.0005069000181,463.0005069000181,left,1,1.4459928000578657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
57,Month,三月,二月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,0,36,36,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.48047900001984,1.0131314999889582,465.48271589993965,465.5661368999863,466.3657929999754,466.46579619997647,466.46579619997647,466.46579619997647,left,1,1.412659200024791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
10,Month,二月,六月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.9042530999286,1.0146125999744982,469.9145536000142,469.9979877999285,470.79772429994773,470.8977508000098,470.8977508000098,470.8977508000098,right,1,2.1642588999820873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
16,Month,八月,十二月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,0,38,38,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.08752049994655,1.014056000043638,475.09615939995274,475.17958829994313,475.97939130000304,476.0792424000101,476.0792424000101,476.0792424000101,right,1,1.0705333999358118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
43,Month,十月 ,七月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,39,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.2062534999568,1.0137053000507876,478.211924299947,478.2784221000038,479.0782419999596,479.17827159992885,479.17827159992885,479.17827159992885,left,0,4.130833900067955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
53,Month,五月,三月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,40,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.34102439996786,1.0108137000352144,484.34316119994037,484.42663849995006,485.2262916000327,485.32623849995434,485.32623849995434,485.32623849995434,left,1,0.9991186000406742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
48,Month,十月 ,八月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,0,41,41,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.3585678000236,1.0115666000638157,487.35888199997135,487.44218799995724,488.24210429994855,488.34223219996784,488.34223219996784,488.34223219996784,right,1,1.2483235000399873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
2,Month,二月,五月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,0,42,42,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.6141795000294,1.014069400029257,491.6242297999561,491.7074250000296,492.50727269996423,492.60721529996954,492.60721529996954,492.60721529996954,left,1,1.4229016000172123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
108,Week,星期五,星期六,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,43,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.07112039998174,1.011726800003089,495.07304139994085,495.1562718999339,495.95612590003293,496.05610729998443,496.05610729998443,496.05610729998443,right,1,1.2542338001076132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
114,Week,星期四,星期五,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,44,44,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.3497073999606,1.0126282999990508,498.3553857000079,498.438667899929,499.2383787999861,499.3383210999891,499.3383210999891,499.3383210999891,up,1,3.5797598999924958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
99,Week,星期三 ,星期五,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,0,45,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.9408521000296,1.015236199949868,503.95349769992754,504.0366726999637,504.83645970001817,504.93649140000343,504.93649140000343,504.93649140000343,left,1,0.9421473999973387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
61,Month,十月 ,七月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,0,46,46,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.9095129999332,1.0143189000664279,506.919065300026,507.0024802000262,507.8023125999607,507.9021472999593,507.9021472999593,507.9021472999593,down,1,1.3354213000275195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
39,Month,十一月 ,七月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,0,47,47,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.27145989995915,1.0153317999793217,510.28469869995024,510.3682810999453,511.16782009997405,511.26771669997834,511.26771669997834,511.26771669997834,right,1,0.8342472999356687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
21,Month,十月 ,十一月 ,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,48,48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.1506199999712,1.014261499978602,513.1503773999866,513.2338163999375,514.0333312000148,514.133343399968,514.133343399968,514.133343399968,left,0,1.4875253000063822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
13,Month,二月,三月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,0,49,49,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.6571952999802,1.0142599999671802,517.6655986999394,517.7489700999577,518.5487826999743,518.6485643000342,518.6485643000342,518.6485643000342,right,1,0.8684062999673188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.5485142000252,519.5485142000252,space,2.5213221000740305,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,Spring 5.jpg,这是冬天吗？,否,Right,Break_material/Image/Spring 5.jpg,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.7749050999992,526.0841610999778,526.7789809999522,528.0954400999472,528.0954400999472,528.0954400999472,528.0954400999472,right,0,0.43034700001589954,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,Spring 3.jpg,这是夏天吗？,否,Right,Break_material/Image/Spring 3.jpg,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.7847780999728,532.5314565999433,532.793736099964,534.5432125999359,534.5432125999359,534.5432125999359,534.5432125999359,right,0,0.68610560009256,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,Spring 1.jpg,这是春天吗？,是,Left,Break_material/Image/Spring 1.jpg,,,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.3063892000355,539.2452729999786,539.3081316000316,541.257622999954,541.257622999954,541.257622999954,541.257622999954,left,0,0.5642443000106141,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,Spring 4.jpg,这是秋天吗？,否,Right,Break_material/Image/Spring 4.jpg,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0644876000006,545.8270019999472,546.0726607999532,547.8387895999476,547.8387895999476,547.8387895999476,547.8387895999476,left,0,0.7024985000025481,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,Spring 6.jpg,这是春天吗？,是,Left,Break_material/Image/Spring 6.jpg,,,,,,,,,,,,,,,,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.2461890999693,552.5584820000222,553.2536326999543,554.5699178000214,554.5699178000214,554.5699178000214,554.5699178000214,right,0,0.5873712999746203,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,Spring 2.jpg,这是冬天吗？,否,Right,Break_material/Image/Spring 2.jpg,,,,,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.4443310999777,559.171783400001,559.4516289000167,561.1843667000066,561.1843667000066,561.1843667000066,561.1843667000066,right,0,0.6618060000473633,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.8676372999325,561.8676372999325,space,1.665467100101523,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
128,Week,星期日,星期四,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.5669036000036,0.9993388000875711,564.5667157999706,564.6499063000083,565.4496178999543,565.549659900018,565.549659900018,565.549659900018,right,1,2.0879886999027804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
